Year, Month, EcoregionIndex, SpeciesName, CohortAge, CohortWoodB, CohortLeafB, MortalityAGEwood, MortalityAGEleaf, MortalityBIOwood, MortalityBIOleaf, availableWater,LAI,tlai,rlai,mineralNalloc, resorbedNalloc, limitLAI, limitH20, limitT, limitCapacity, limitN, maxNPP, Bmax, Bsite, Bcohort, soilTemp, actualWoodNPP, actualLeafNPP, NPPwood, NPPleaf, resorbedNused, mineralNused, Ndemand,deltaWood, deltaLeaf, totalMortalityWood, totalMortalityLeaf, 
3,3,12,cratmono,4,179.6,0.0,0.00,0.00,0.72,0.00,9.59,0.00,0.05,0.00,4.63,0.38,0.00,1.00,0.40,0.99,1.00,320,19116,567,179.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.72,0.00,0.72,0.00,
3,3,12,querrobu,4,194.7,0.0,0.00,0.00,0.58,0.00,9.59,0.00,0.08,0.00,4.89,0.32,0.00,1.00,0.07,0.99,1.00,482,32682,566,194.7,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.58,0.00,
3,3,12,fagusylv,4,194.6,0.0,0.00,0.00,0.58,0.00,9.59,0.00,0.08,0.00,4.89,0.19,0.00,1.00,0.07,0.99,1.00,482,32682,566,194.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.58,0.00,0.58,0.00,
3,4,12,cratmono,4,178.9,0.0,0.00,0.00,0.72,0.00,7.83,0.10,0.05,0.00,4.77,0.38,0.05,1.00,0.55,0.99,1.00,320,19116,566,178.9,8.9,5.64,2.42,2.65,1.14,0.12,0.00,0.12,4.92,2.42,0.72,0.00,
3,4,12,querrobu,4,194.1,0.0,0.00,0.00,0.58,0.00,7.83,0.10,0.08,0.00,5.04,0.32,0.05,1.00,0.17,0.99,1.00,482,32682,574,194.1,8.9,2.45,1.32,1.15,0.62,0.04,0.00,0.04,1.87,1.32,0.58,0.00,
3,4,12,fagusylv,4,194.0,0.0,0.00,0.00,0.58,0.00,7.83,0.10,0.08,0.00,5.04,0.19,0.05,1.00,0.17,0.99,1.00,482,32682,577,194.0,8.9,2.45,1.32,1.15,0.62,0.04,0.00,0.04,1.87,1.32,0.58,0.00,
3,5,12,cratmono,4,183.8,2.4,0.00,0.00,0.74,0.00,6.40,0.10,0.05,0.64,4.96,0.27,0.05,1.00,0.76,0.99,1.00,320,19116,580,186.2,12.0,7.80,3.34,3.66,1.57,0.16,0.00,0.16,7.06,3.34,0.74,0.00,
3,5,12,querrobu,4,196.0,1.3,0.00,0.00,0.59,0.00,6.40,0.10,0.08,0.43,5.24,0.29,0.05,1.00,0.41,0.99,1.00,482,32682,590,197.3,12.0,5.90,3.18,2.77,1.49,0.09,0.00,0.09,5.32,3.18,0.59,0.00,
3,5,12,fagusylv,4,195.9,1.3,0.00,0.00,0.59,0.00,6.40,0.10,0.08,0.43,5.24,0.15,0.05,1.00,0.41,0.99,1.00,482,32682,598,197.2,12.0,5.90,3.18,2.77,1.49,0.09,0.00,0.09,5.32,3.18,0.59,0.00,
3,6,12,cratmono,5,190.9,5.8,0.00,0.00,0.76,0.00,5.49,0.10,0.05,0.91,5.18,0.10,0.05,0.69,0.91,0.99,1.00,320,19116,606,196.6,14.9,6.35,2.72,2.98,1.28,0.10,0.03,0.13,5.59,2.72,0.76,0.00,
3,6,12,querrobu,5,201.3,4.5,0.00,0.00,0.60,0.00,5.49,0.10,0.09,0.85,5.47,0.19,0.05,0.69,0.68,0.99,1.00,482,32682,614,205.8,14.9,6.63,3.57,3.11,1.68,0.11,0.00,0.11,6.02,3.57,0.60,0.00,
3,6,12,fagusylv,5,201.2,4.5,0.00,0.00,0.60,0.00,5.49,0.10,0.09,0.85,5.46,0.06,0.05,0.69,0.68,0.99,1.00,482,32682,624,205.7,14.9,6.63,3.57,3.11,1.68,0.06,0.04,0.10,6.02,3.57,0.60,0.00,
4,7,12,cratmono,5,196.4,8.5,0.00,0.00,0.79,0.00,4.71,0.10,0.05,0.97,5.46,0.00,0.05,0.47,0.97,0.99,1.00,320,19116,634,204.9,16.9,4.68,2.01,2.20,0.94,0.00,0.10,0.10,3.90,2.01,0.79,0.00,
4,7,12,querrobu,5,207.3,8.1,0.00,0.00,0.62,0.00,4.71,0.10,0.09,0.97,5.63,0.09,0.05,0.47,0.83,0.99,1.00,482,32682,640,215.4,16.9,5.63,3.03,2.65,1.43,0.00,0.09,0.09,5.01,3.03,0.62,0.00,
4,7,12,fagusylv,5,207.2,8.1,0.00,0.00,0.62,0.00,4.71,0.10,0.09,0.97,5.63,0.00,0.05,0.47,0.83,0.99,1.00,482,32682,648,215.3,16.9,5.63,3.03,2.65,1.43,0.00,0.08,0.08,5.01,3.03,0.62,0.00,
4,8,12,cratmono,5,200.3,10.5,0.00,0.00,0.80,0.00,5.33,0.10,0.05,0.99,5.56,0.00,0.05,0.63,0.96,0.99,1.00,320,19116,656,210.8,16.7,6.22,2.67,2.92,1.25,0.00,0.13,0.13,5.42,2.67,0.80,0.00,
4,8,12,querrobu,5,212.3,11.1,0.00,0.00,0.64,0.00,5.33,0.10,0.09,0.99,5.74,0.09,0.05,0.63,0.82,0.99,1.00,482,32682,664,223.4,16.7,7.39,3.98,3.47,1.87,0.00,0.12,0.12,6.76,3.98,0.64,0.00,
4,8,12,fagusylv,5,212.2,11.1,0.00,0.00,0.64,0.00,5.33,0.10,0.09,0.99,5.74,0.00,0.05,0.63,0.82,0.99,1.00,482,32682,675,223.3,16.7,7.39,3.98,3.47,1.87,0.00,0.11,0.11,6.76,3.98,0.64,0.00,
4,9,12,cratmono,5,205.8,13.2,0.00,0.00,0.82,13.15,5.79,0.10,0.05,1.00,5.71,0.00,0.05,1.00,0.89,0.99,1.00,320,19116,686,218.9,14.5,9.07,3.89,4.26,1.83,0.00,0.19,0.19,8.25,-9.27,0.82,13.15,
4,9,12,querrobu,5,219.1,15.1,0.00,0.00,0.66,15.08,5.79,0.10,0.09,1.00,5.89,0.09,0.05,1.00,0.64,0.99,1.00,482,32682,685,234.2,14.5,9.09,4.90,4.27,2.30,0.00,0.15,0.15,8.44,-10.18,0.66,15.08,
4,9,12,fagusylv,5,219.0,15.1,0.00,0.00,0.66,15.08,5.79,0.10,0.09,1.00,5.89,0.00,0.05,1.00,0.64,0.99,1.00,482,32682,683,234.1,14.5,9.09,4.90,4.27,2.30,0.00,0.13,0.13,8.44,-10.18,0.66,15.08,
4,10,12,cratmono,5,214.0,3.9,0.00,0.00,0.86,3.89,8.16,0.10,0.05,0.81,5.84,0.25,0.05,1.00,0.73,0.99,1.00,320,19116,681,217.9,11.5,7.49,3.21,3.52,1.51,0.00,0.16,0.16,6.64,-0.68,0.86,3.89,
4,10,12,querrobu,5,227.5,4.9,0.00,0.00,0.68,4.90,8.16,0.10,0.10,0.87,6.02,0.24,0.05,1.00,0.37,0.99,1.00,482,32682,687,232.4,11.5,5.29,2.85,2.49,1.34,0.00,0.08,0.08,4.61,-2.05,0.68,4.90,
4,10,12,fagusylv,5,227.4,4.9,0.00,0.00,0.68,4.90,8.16,0.10,0.10,0.87,6.02,0.12,0.05,1.00,0.37,0.99,1.00,482,32682,689,232.3,11.5,5.29,2.85,2.49,1.34,0.00,0.08,0.08,4.61,-2.05,0.68,4.90,
4,11,12,cratmono,5,220.7,3.2,0.00,0.00,0.88,3.21,10.05,0.00,0.06,0.74,5.96,0.32,0.00,1.00,0.47,0.99,1.00,320,19116,691,223.9,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.88,-3.21,0.88,3.21,
4,11,12,querrobu,5,232.1,2.8,0.00,0.00,0.70,2.85,10.05,0.00,0.10,0.70,6.15,0.29,0.00,1.00,0.11,0.99,1.00,482,32682,687,235.0,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,-2.85,0.70,2.85,
4,11,12,fagusylv,5,232.0,2.8,0.00,0.00,0.70,2.85,10.05,0.00,0.10,0.70,6.15,0.16,0.00,1.00,0.11,0.99,1.00,482,32682,684,234.9,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,-2.85,0.70,2.85,
4,12,12,cratmono,5,219.8,0.0,0.00,0.00,0.88,0.00,11.50,0.00,0.06,0.00,6.07,0.38,0.00,1.00,0.31,0.99,1.00,320,19116,681,219.8,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.88,0.00,0.88,0.00,
4,12,12,querrobu,5,231.4,0.0,0.00,0.00,0.69,0.00,11.50,0.00,0.10,0.00,6.26,0.32,0.00,1.00,0.04,0.99,1.00,482,32682,680,231.4,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,12,12,fagusylv,5,231.3,0.0,0.00,0.00,0.69,0.00,11.50,0.00,0.10,0.00,6.26,0.18,0.00,1.00,0.04,0.99,1.00,482,32682,679,231.3,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,1,12,cratmono,5,218.9,0.0,0.00,0.00,0.88,0.00,11.62,0.00,0.06,0.00,6.17,0.38,0.00,1.00,0.28,0.99,1.00,320,19116,678,218.9,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.88,0.00,0.88,0.00,
4,1,12,querrobu,5,230.8,0.0,0.00,0.00,0.69,0.00,11.62,0.00,0.10,0.00,6.37,0.32,0.00,1.00,0.03,0.99,1.00,482,32682,678,230.8,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,1,12,fagusylv,5,230.6,0.0,0.00,0.00,0.69,0.00,11.62,0.00,0.10,0.00,6.37,0.18,0.00,1.00,0.03,0.99,1.00,482,32682,678,230.6,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,2,12,cratmono,5,218.0,0.0,0.00,0.00,0.87,0.00,10.33,0.00,0.06,0.00,6.26,0.38,0.00,1.00,0.29,0.99,1.00,320,19116,677,218.0,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.87,0.00,0.87,0.00,
4,2,12,querrobu,5,230.1,0.0,0.00,0.00,0.69,0.00,10.33,0.00,0.10,0.00,6.46,0.32,0.00,1.00,0.03,0.99,1.00,482,32682,676,230.1,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,2,12,fagusylv,5,229.9,0.0,0.00,0.00,0.69,0.00,10.33,0.00,0.10,0.00,6.46,0.18,0.00,1.00,0.03,0.99,1.00,482,32682,675,229.9,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,3,12,cratmono,5,217.1,0.0,0.00,0.00,0.87,0.00,9.59,0.00,0.06,0.00,6.35,0.38,0.00,1.00,0.40,0.99,1.00,320,19116,675,217.1,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.87,0.00,0.87,0.00,
4,3,12,querrobu,5,229.4,0.0,0.00,0.00,0.69,0.00,9.59,0.00,0.10,0.00,6.55,0.32,0.00,1.00,0.07,0.99,1.00,482,32682,674,229.4,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,3,12,fagusylv,5,229.3,0.0,0.00,0.00,0.69,0.00,9.59,0.00,0.10,0.00,6.55,0.18,0.00,1.00,0.07,0.99,1.00,482,32682,673,229.3,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,0.00,0.69,0.00,
4,4,12,cratmono,5,216.3,0.0,0.00,0.00,0.87,0.00,7.82,0.10,0.05,0.00,6.51,0.38,0.05,1.00,0.55,0.99,1.00,320,19116,672,216.3,8.8,5.62,2.41,2.64,1.13,0.12,0.00,0.12,4.76,2.41,0.87,0.00,
4,4,12,querrobu,5,228.7,0.0,0.00,0.00,0.69,0.00,7.82,0.10,0.10,0.00,6.72,0.32,0.05,1.00,0.17,0.99,1.00,482,32682,679,228.7,8.8,2.44,1.31,1.14,0.62,0.04,0.00,0.04,1.75,1.31,0.69,0.00,
4,4,12,fagusylv,5,228.6,0.0,0.00,0.00,0.69,0.00,7.82,0.10,0.10,0.00,6.71,0.18,0.05,1.00,0.17,0.99,1.00,482,32682,682,228.6,8.8,2.44,1.31,1.14,0.62,0.04,0.00,0.04,1.75,1.31,0.69,0.00,
4,5,12,cratmono,5,221.0,2.4,0.00,0.00,0.88,0.00,6.39,0.10,0.06,0.64,6.73,0.26,0.05,1.00,0.76,0.99,1.00,320,19116,685,223.4,12.0,7.78,3.34,3.66,1.57,0.16,0.00,0.16,6.90,3.34,0.88,0.00,
4,5,12,querrobu,5,230.4,1.3,0.00,0.00,0.69,0.00,6.39,0.10,0.10,0.43,6.94,0.28,0.05,1.00,0.41,0.99,1.00,482,32682,695,231.7,12.0,5.88,3.16,2.76,1.49,0.09,0.00,0.09,5.18,3.16,0.69,0.00,
4,5,12,fagusylv,5,230.3,1.3,0.00,0.00,0.69,0.00,6.39,0.10,0.10,0.43,6.94,0.15,0.05,1.00,0.41,0.99,1.00,482,32682,704,231.6,12.0,5.88,3.16,2.76,1.49,0.09,0.00,0.09,5.18,3.16,0.69,0.00,
4,6,12,cratmono,6,227.9,5.7,0.00,0.00,0.91,0.00,5.50,0.10,0.06,0.91,6.98,0.10,0.05,0.69,0.91,0.99,1.00,320,19116,712,233.7,14.9,6.36,2.73,2.99,1.28,0.10,0.03,0.13,5.45,2.73,0.91,0.00,
4,6,12,querrobu,6,235.6,4.5,0.00,0.00,0.71,0.00,5.50,0.10,0.10,0.85,7.20,0.19,0.05,0.69,0.68,0.99,1.00,482,32682,720,240.1,14.9,6.64,3.57,3.12,1.68,0.11,0.00,0.11,5.93,3.57,0.71,0.00,
4,6,12,fagusylv,6,235.5,4.5,0.00,0.00,0.71,0.00,5.50,0.10,0.10,0.85,7.20,0.06,0.05,0.69,0.68,0.99,1.00,482,32682,729,240.0,14.9,6.64,3.57,3.12,1.68,0.06,0.04,0.10,5.93,3.57,0.71,0.00,
5,7,12,cratmono,6,233.4,8.5,0.00,0.00,0.93,0.00,4.75,0.10,0.06,0.97,7.27,0.00,0.05,0.48,0.97,0.99,1.00,320,19116,739,241.8,16.9,4.74,2.03,2.23,0.95,0.00,0.10,0.10,3.80,2.03,0.93,0.00,
5,7,12,querrobu,6,241.5,8.0,0.00,0.00,0.72,0.00,4.75,0.10,0.10,0.97,7.40,0.08,0.05,0.48,0.83,0.99,1.00,482,32682,745,249.6,16.9,5.70,3.07,2.68,1.44,0.00,0.09,0.09,4.97,3.07,0.72,0.00,
5,7,12,fagusylv,6,241.4,8.0,0.00,0.00,0.72,0.00,4.75,0.10,0.10,0.97,7.40,0.00,0.05,0.48,0.83,0.99,1.00,482,32682,753,249.5,16.9,5.70,3.07,2.68,1.44,0.00,0.08,0.08,4.97,3.07,0.72,0.00,
5,8,12,cratmono,6,237.2,10.5,0.00,0.00,0.95,0.00,5.37,0.10,0.06,0.99,7.40,0.00,0.05,0.64,0.96,0.99,1.00,320,19116,761,247.7,16.7,6.28,2.69,2.95,1.26,0.00,0.13,0.13,5.33,2.69,0.95,0.00,
5,8,12,querrobu,6,246.5,11.1,0.00,0.00,0.74,0.00,5.37,0.10,0.10,0.99,7.53,0.08,0.05,0.64,0.82,0.99,1.00,482,32682,769,257.6,16.7,7.70,4.14,3.62,1.95,0.00,0.12,0.12,6.96,4.14,0.74,0.00,
5,8,12,fagusylv,6,246.4,11.1,0.00,0.00,0.74,0.00,5.37,0.10,0.10,0.99,7.53,0.00,0.05,0.64,0.82,0.99,1.00,482,32682,780,257.5,16.7,7.69,4.14,3.62,1.95,0.00,0.11,0.11,6.95,4.14,0.74,0.00,
5,9,12,cratmono,6,242.5,13.2,0.00,0.00,0.97,13.19,5.83,0.10,0.06,1.00,7.57,0.00,0.05,1.00,0.89,0.99,1.00,320,19116,791,255.7,14.5,9.07,3.89,4.26,1.83,0.00,0.19,0.19,8.10,-9.31,0.97,13.19,
5,9,12,querrobu,6,253.5,15.3,0.00,0.00,0.76,15.26,5.83,0.11,0.11,1.00,7.71,0.08,0.05,1.00,0.64,0.99,1.00,482,32682,790,268.7,14.5,9.71,5.23,4.56,2.46,0.00,0.15,0.15,8.95,-10.03,0.76,15.26,
5,9,12,fagusylv,6,253.4,15.3,0.00,0.00,0.76,15.26,5.83,0.11,0.11,1.00,7.71,0.00,0.05,1.00,0.64,0.99,1.00,482,32682,789,268.6,14.5,9.71,5.23,4.56,2.46,0.00,0.14,0.14,8.95,-10.03,0.76,15.26,
5,10,12,cratmono,6,250.6,3.9,0.00,0.00,1.00,3.89,8.16,0.10,0.06,0.81,7.72,0.25,0.05,1.00,0.73,0.99,1.00,320,19116,788,254.5,11.5,7.49,3.21,3.52,1.51,0.00,0.16,0.16,6.49,-0.68,1.00,3.89,
5,10,12,querrobu,6,262.4,5.2,0.00,0.00,0.79,5.23,8.16,0.10,0.11,0.89,7.86,0.24,0.05,1.00,0.37,0.99,1.00,482,32682,794,267.7,11.5,5.29,2.85,2.49,1.34,0.00,0.08,0.08,4.50,-2.38,0.79,5.23,
5,10,12,fagusylv,6,262.3,5.2,0.00,0.00,0.79,5.23,8.16,0.10,0.11,0.89,7.86,0.12,0.05,1.00,0.37,0.99,1.00,482,32682,796,267.5,11.5,5.29,2.85,2.49,1.34,0.00,0.08,0.08,4.50,-2.38,0.79,5.23,
5,11,12,cratmono,6,257.1,3.2,0.00,0.00,1.03,3.21,10.05,0.00,0.07,0.74,7.87,0.32,0.00,1.00,0.47,0.99,1.00,320,19116,798,260.3,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.03,-3.21,1.03,3.21,
5,11,12,querrobu,6,266.9,2.8,0.00,0.00,0.80,2.85,10.05,0.00,0.11,0.70,8.01,0.29,0.00,1.00,0.11,0.99,1.00,482,32682,794,269.8,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,-2.85,0.80,2.85,
5,11,12,fagusylv,6,266.8,2.8,0.00,0.00,0.80,2.85,10.05,0.00,0.11,0.70,8.01,0.16,0.00,1.00,0.11,0.99,1.00,482,32682,791,269.7,7.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,-2.85,0.80,2.85,
5,12,12,cratmono,6,256.1,0.0,0.00,0.00,1.02,0.00,11.50,0.00,0.06,0.00,7.98,0.38,0.00,1.00,0.31,0.99,1.00,320,19116,788,256.1,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.02,0.00,1.02,0.00,
5,12,12,querrobu,6,266.1,0.0,0.00,0.00,0.80,0.00,11.50,0.00,0.11,0.00,8.13,0.32,0.00,1.00,0.04,0.99,1.00,482,32682,787,266.1,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00,0.80,0.00,
5,12,12,fagusylv,6,266.0,0.0,0.00,0.00,0.80,0.00,11.50,0.00,0.11,0.00,8.13,0.19,0.00,1.00,0.04,0.99,1.00,482,32682,786,266.0,5.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00,0.80,0.00,
5,1,12,cratmono,6,255.0,0.0,0.00,0.00,1.02,0.00,11.62,0.00,0.06,0.00,8.09,0.38,0.00,1.00,0.28,0.99,1.00,320,19116,785,255.0,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.02,0.00,1.02,0.00,
5,1,12,querrobu,6,265.3,0.0,0.00,0.00,0.80,0.00,11.62,0.00,0.11,0.00,8.24,0.32,0.00,1.00,0.03,0.99,1.00,482,32682,784,265.3,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00,0.80,0.00,
5,1,12,fagusylv,6,265.2,0.0,0.00,0.00,0.80,0.00,11.62,0.00,0.11,0.00,8.23,0.19,0.00,1.00,0.03,0.99,1.00,482,32682,783,265.2,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.80,0.00,0.80,0.00,
5,2,12,cratmono,6,254.0,0.0,0.00,0.00,1.02,0.00,10.33,0.00,0.06,0.00,8.18,0.38,0.00,1.00,0.29,0.99,1.00,320,19116,782,254.0,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.02,0.00,1.02,0.00,
5,2,12,querrobu,6,264.5,0.0,0.00,0.00,0.79,0.00,10.33,0.00,0.11,0.00,8.33,0.32,0.00,1.00,0.03,0.99,1.00,482,32682,781,264.5,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.00,0.79,0.00,
5,2,12,fagusylv,6,264.4,0.0,0.00,0.00,0.79,0.00,10.33,0.00,0.11,0.00,8.33,0.19,0.00,1.00,0.03,0.99,1.00,482,32682,780,264.4,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.00,0.79,0.00,
5,3,12,cratmono,6,253.0,0.0,0.00,0.00,1.01,0.00,9.59,0.00,0.06,0.00,8.27,0.38,0.00,1.00,0.40,0.99,1.00,320,19116,779,253.0,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.01,0.00,1.01,0.00,
5,3,12,querrobu,6,263.7,0.0,0.00,0.00,0.79,0.00,9.59,0.00,0.11,0.00,8.42,0.32,0.00,1.00,0.07,0.99,1.00,482,32682,777,263.7,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.00,0.79,0.00,
5,3,12,fagusylv,6,263.6,0.0,0.00,0.00,0.79,0.00,9.59,0.00,0.11,0.00,8.42,0.19,0.00,1.00,0.07,0.99,1.00,482,32682,776,263.6,6.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.00,0.79,0.00,
5,4,12,cratmono,6,252.0,0.0,0.00,0.00,1.01,0.00,7.82,0.10,0.06,0.00,8.45,0.38,0.05,1.00,0.55,0.99,1.00,320,19116,775,252.0,8.8,5.62,2.41,2.64,1.13,0.12,0.00,0.12,4.61,2.41,1.01,0.00,
5,4,12,querrobu,6,262.9,0.0,0.00,0.00,0.79,0.00,7.82,0.10,0.11,0.00,8.60,0.32,0.05,1.00,0.17,0.99,1.00,482,32682,783,262.9,8.8,2.44,1.31,1.14,0.62,0.04,0.00,0.04,1.65,1.31,0.79,0.00,
5,4,12,fagusylv,6,262.8,0.0,0.00,0.00,0.79,0.00,7.82,0.10,0.11,0.00,8.60,0.19,0.05,1.00,0.17,0.99,1.00,482,32682,786,262.8,8.8,2.44,1.31,1.14,0.62,0.04,0.00,0.04,1.65,1.31,0.79,0.00,
5,5,12,cratmono,6,256.6,2.4,0.00,0.00,1.03,0.00,6.39,0.10,0.07,0.64,8.69,0.26,0.05,1.00,0.76,0.99,1.00,320,19116,789,259.0,12.0,7.78,3.33,3.66,1.57,0.16,0.00,0.16,6.75,3.33,1.03,0.00,
5,5,12,querrobu,6,264.6,1.3,0.00,0.00,0.79,0.00,6.39,0.10,0.11,0.43,8.85,0.28,0.05,1.00,0.41,0.99,1.00,482,32682,799,265.9,12.0,5.88,3.16,2.76,1.49,0.09,0.00,0.09,5.08,3.16,0.79,0.00,
5,5,12,fagusylv,6,264.5,1.3,0.00,0.00,0.79,0.00,6.39,0.10,0.11,0.43,8.84,0.15,0.05,1.00,0.41,0.99,1.00,482,32682,808,265.8,12.0,5.88,3.16,2.76,1.49,0.09,0.00,0.09,5.08,3.16,0.79,0.00,
5,6,12,cratmono,7,263.4,5.7,0.00,0.00,1.05,0.00,5.50,0.10,0.07,0.91,8.96,0.10,0.05,0.69,0.91,0.99,1.00,320,19116,817,269.1,14.9,6.36,2.73,2.99,1.28,0.10,0.03,0.13,5.31,2.73,1.05,0.00,
5,6,12,querrobu,7,269.7,4.5,0.00,0.00,0.81,0.00,5.50,0.10,0.11,0.85,9.12,0.19,0.05,0.69,0.68,0.99,1.00,482,32682,825,274.1,14.9,6.64,3.58,3.12,1.68,0.11,0.00,0.11,5.83,3.58,0.81,0.00,
5,6,12,fagusylv,7,269.6,4.5,0.00,0.00,0.81,0.00,5.50,0.10,0.11,0.85,9.12,0.06,0.05,0.69,0.68,0.99,1.00,482,32682,834,274.0,14.9,6.64,3.58,3.12,1.68,0.06,0.03,0.10,5.83,3.58,0.81,0.00,
6,7,12,cratmono,7,268.7,8.5,0.00,0.00,1.07,0.00,4.77,0.10,0.07,0.97,9.25,0.00,0.05,0.48,0.97,0.99,1.00,320,19116,843,277.1,16.9,4.75,2.04,2.23,0.96,0.00,0.10,0.10,3.68,2.04,1.07,0.00,
6,7,12,querrobu,7,275.5,8.1,0.00,0.00,0.83,0.00,4.77,0.11,0.12,0.97,9.36,0.08,0.05,0.48,0.83,0.99,1.00,482,32682,848,283.6,16.9,6.41,3.45,3.01,1.62,0.00,0.10,0.10,5.58,3.45,0.83,0.00,
6,7,12,fagusylv,7,275.4,8.1,0.00,0.00,0.83,0.00,4.77,0.11,0.12,0.97,9.35,0.00,0.05,0.48,0.83,0.99,1.00,482,32682,857,283.4,16.9,6.41,3.45,3.01,1.62,0.00,0.09,0.09,5.58,3.45,0.83,0.00,
6,8,12,cratmono,7,272.4,10.5,0.00,0.00,1.09,0.00,5.36,0.10,0.07,0.99,9.37,0.00,0.05,0.64,0.96,0.99,1.00,320,19116,866,282.9,16.7,6.27,2.69,2.95,1.26,0.00,0.13,0.13,5.18,2.69,1.09,0.00,
6,8,12,querrobu,7,281.1,11.5,0.00,0.00,0.84,0.00,5.36,0.12,0.12,0.99,9.49,0.08,0.05,0.64,0.82,0.99,1.00,482,32682,874,292.6,16.7,8.74,4.70,4.11,2.21,0.00,0.14,0.14,7.89,4.70,0.84,0.00,
6,8,12,fagusylv,7,281.0,11.5,0.00,0.00,0.84,0.00,5.36,0.12,0.12,0.99,9.48,0.00,0.05,0.64,0.82,0.99,1.00,482,32682,887,292.5,16.7,8.73,4.70,4.10,2.21,0.00,0.13,0.13,7.89,4.70,0.84,0.00,
6,9,12,cratmono,7,277.5,13.2,0.00,0.00,1.11,13.19,5.83,0.10,0.07,1.00,9.56,0.00,0.05,1.00,0.89,0.99,1.00,320,19116,900,290.7,14.5,9.07,3.89,4.26,1.83,0.00,0.19,0.19,7.95,-9.31,1.11,13.19,
6,9,12,querrobu,7,289.0,16.2,0.00,0.00,0.87,16.21,5.83,0.12,0.12,1.00,9.67,0.08,0.06,1.00,0.64,0.99,1.00,482,32682,899,305.2,14.5,11.02,5.93,5.18,2.79,0.00,0.18,0.18,10.15,-10.27,0.87,16.21,
6,9,12,fagusylv,7,288.9,16.2,0.00,0.00,0.87,16.20,5.83,0.12,0.12,1.00,9.67,0.00,0.06,1.00,0.64,0.99,1.00,482,32682,899,305.1,14.5,11.02,5.93,5.18,2.79,0.00,0.16,0.16,10.15,-10.27,0.87,16.20,
6,10,12,cratmono,7,285.5,3.9,0.00,0.00,1.14,3.89,8.16,0.10,0.07,0.81,9.72,0.25,0.05,1.00,0.73,0.99,1.00,320,19116,898,289.4,11.5,7.49,3.21,3.52,1.51,0.00,0.16,0.16,6.35,-0.68,1.14,3.89,
6,10,12,querrobu,7,299.1,5.9,0.00,0.00,0.90,5.93,8.16,0.12,0.13,0.92,9.83,0.25,0.05,1.00,0.37,0.99,1.00,482,32682,904,305.1,11.5,6.11,3.29,2.87,1.55,0.00,0.10,0.10,5.21,-2.64,0.90,5.93,
6,10,12,fagusylv,7,299.0,5.9,0.00,0.00,0.90,5.93,8.16,0.12,0.13,0.92,9.83,0.13,0.05,1.00,0.37,0.99,1.00,482,32682,906,304.9,11.5,6.11,3.29,2.87,1.55,0.00,0.09,0.09,5.21,-2.64,0.90,5.93,
